time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,0.581433239005,-0.948417340585,14.1153240268,6.13541414489,6.18037164456,0.0,1.03122228666,-1.55169519207,3.74275137429,-0.0460051612975,-0.0432805106731,0.0,482.4896754414594,481.924486742614,482.92511883079675,483.4407297123113
2.1000000000000014,0.645366141988,-1.04451755286,14.3420303748,6.13243493564,6.17782014124,0.0,1.10008117723,-1.65190119524,3.81371969244,-0.0581831351544,-0.041055812729,0.0,445.5472205064879,445.72809967906375,447.7964358470506,446.803051837075
2.1600000000000015,0.713062272285,-1.14610589902,14.5691041,6.12915081654,6.17506579995,0.0,1.15666111366,-1.73469053042,3.75545579606,-0.0486065201847,-0.0579920139217,0.0,404.671371560489,403.1422336128013,404.0632162408237,404.92337070186665
2.2200000000000015,0.784968327787,-1.25380159571,14.7996424095,6.12805632705,6.17162657993,0.0,1.24050852325,-1.85527855787,3.92835668375,0.0119366657402,-0.0560102478952,0.0,477.9638635414249,478.11287613972337,476.88038669521933,481.48266582741934
2.2800000000000016,0.862094909353,-1.36890806734,15.0415435279,6.12817288071,6.16867164681,0.0,1.33063489956,-1.98142635485,4.1341065119,-0.0466067040829,-0.0383339951866,0.0,489.12666183186184,490.4400468445771,492.0057194124956,487.65171464377687
2.3400000000000016,0.944427799012,-1.49125010403,15.2935096719,6.12510844843,6.16622020551,0.0,1.41395815569,-2.09689076359,4.26405026149,-0.0619718848229,-0.0464517718297,0.0,468.66125485813575,468.02901598817976,470.6225705927207,469.43008320492544
2.4000000000000017,1.03160164915,-1.62031632657,15.5514970483,6.12118090502,6.16361928689,0.0,1.49203367652,-2.20566121741,4.33501258462,-0.0735459212046,-0.0377719190687,0.0,452.0524143711437,452.75035586516844,452.9677816910163,452.0328156027449
2.4600000000000017,1.12345777933,-1.7559317583,15.8133234261,6.11648786603,6.16130317328,0.0,1.56999185498,-2.31526596093,4.39204952,-0.0897385275276,-0.0403153262306,0.0,449.6986162361281,449.4918079591012,449.37242764249874,448.05279785890417
2.520000000000002,1.22085032319,-1.89933705379,16.0851112084,6.11114020383,6.15944519184,0.0,1.6765057459,-2.46540834264,4.66603494645,-0.0879340224312,-0.0168570698602,0.0,513.8475067311936,515.5076642734604,514.4036136660181,514.5259554297143
2.580000000000002,1.32421118535,-2.05126203261,16.3696804617,6.10706684862,6.15946680083,0.0,1.76876015618,-2.59915560731,4.81864615118,-0.0439428319988,0.0221293550017,0.0,480.4534167990052,483.4006313303397,481.62583140050566,484.9381980563655
